match_type,match_value,normalized_value,decision,source,source_date
company_exact,ユーザーローカル,ユーザーローカル,high,JPX,2026-06-30
company_exact,テモナ,テモナ,high,JPX,2026-06-30
company_exact,ビーブレイクシステムズ,ビーブレイクシステムズ,high,JPX,2026-06-30
company_exact,エコモット,エコモット,high,JPX,2026-06-30
company_exact,ＳＹＳホールディングス,sysホールディングス,high,JPX,2026-06-30
company_exact,シェアリングテクノロジー,シェアリングテクノロジー,high,JPX,2026-06-30
company_exact,リアルクオリティ,リアルクオリティ,high,JPX,2026-06-30
company_exact,ウォンテッドリー,ウォンテッドリー,high,JPX,2026-06-30
company_exact,ニーズウェル,ニーズウェル,high,JPX,2026-06-30
company_exact,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,pkshatechnology,high,JPX,2026-06-30
company_exact,マネーフォワード,マネーフォワード,high,JPX,2026-06-30
company_exact,サインポスト,サインポスト,high,JPX,2026-06-30
company_exact,トレードワークス,トレードワークス,high,JPX,2026-06-30
company_exact,すららネット,すららネット,high,JPX,2026-06-30
company_exact,レゾナック・ホールディングス,レゾナックホールディングス,high,JPX,2026-06-30
company_exact,住友化学,住友化学,high,JPX,2026-06-30
company_exact,住友精化,住友精化,high,JPX,2026-06-30
company_exact,ヘッドウォータース,ヘッドウォータース,high,JPX,2026-06-30
company_exact,アクシス,アクシス,high,JPX,2026-06-30
company_exact,勤次郎,勤次郎,high,JPX,2026-06-30
company_exact,カラダノート,カラダノート,high,JPX,2026-06-30
company_exact,ペイクラウドホールディングス,ペイクラウドホールディングス,high,JPX,2026-06-30
company_exact,ＭＩＴホールディングス,mitホールディングス,high,JPX,2026-06-30
company_exact,クリーマ,クリーマ,high,JPX,2026-06-30
company_exact,スタメン,スタメン,high,JPX,2026-06-30
company_exact,ビートレンド,ビートレンド,high,JPX,2026-06-30
company_exact,日産化学,日産化学,high,JPX,2026-06-30
company_exact,ラサ工業,ラサ工業,high,JPX,2026-06-30
company_exact,クレハ,クレハ,high,JPX,2026-06-30
company_exact,多木化学,多木化学,high,JPX,2026-06-30
company_exact,神島化学工業,神島化学工業,high,JPX,2026-06-30
company_exact,テイカ,テイカ,high,JPX,2026-06-30
company_exact,石原産業,石原産業,high,JPX,2026-06-30
company_exact,アクセルスペースホールディングス,アクセルスペースホールディングス,high,JPX,2026-06-30
company_exact,片倉コープアグリ,片倉コープアグリ,high,JPX,2026-06-30
company_exact,北條組,北條組,high,JPX,2026-06-30
company_exact,南海化学,南海化学,high,JPX,2026-06-30
company_exact,日本曹達,日本曹達,high,JPX,2026-06-30
company_exact,東ソー,東ソー,high,JPX,2026-06-30
company_exact,トクヤマ,トクヤマ,high,JPX,2026-06-30
company_exact,セントラル硝子,セントラル硝子,high,JPX,2026-06-30
company_exact,東亞合成,東亞合成,high,JPX,2026-06-30
company_exact,大阪ソーダ,大阪ソーダ,high,JPX,2026-06-30
company_exact,関東電化工業,関東電化工業,high,JPX,2026-06-30
company_exact,ＧＭＯフィナンシャルゲート,gmoフィナンシャルゲート,high,JPX,2026-06-30
company_exact,フィーチャ,フィーチャ,high,JPX,2026-06-30
company_exact,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,sunasterisk,high,JPX,2026-06-30
company_exact,日本情報クリエイト,日本情報クリエイト,high,JPX,2026-06-30
company_exact,ティアンドエスグループ,ティアンドエスグループ,high,JPX,2026-06-30
company_exact,ニューラルグループ,ニューラルグループ,high,JPX,2026-06-30
company_exact,インターファクトリー,インターファクトリー,high,JPX,2026-06-30
company_exact,トヨクモ,トヨクモ,high,JPX,2026-06-30
company_exact,まぐまぐ,まぐまぐ,high,JPX,2026-06-30
company_exact,コヤマ・ミライエ,コヤマミライエ,high,JPX,2026-06-30
company_exact,ｒａｋｕｍｏ,rakumo,high,JPX,2026-06-30
company_exact,デンカ,デンカ,high,JPX,2026-06-30
company_exact,イビデン,イビデン,high,JPX,2026-06-30
company_exact,信越化学工業,信越化学工業,high,JPX,2026-06-30
company_exact,日本カーバイド工業,日本カーバイド工業,high,JPX,2026-06-30
company_exact,ベイシス,ベイシス,high,JPX,2026-06-30
company_exact,ＢｌｕｅＭｅｍｅ,bluememe,high,JPX,2026-06-30
company_exact,環境のミカタホールディングス,環境のミカタホールディングス,high,JPX,2026-06-30
company_exact,プラスアルファ・コンサルティング,プラスアルファコンサルティング,high,JPX,2026-06-30
company_exact,電算システムホールディングス,電算システムホールディングス,high,JPX,2026-06-30
company_exact,ジィ・シィ企画,ジィシィ企画,high,JPX,2026-06-30
company_exact,ラキール,ラキール,high,JPX,2026-06-30
company_exact,ブレインズテクノロジー,ブレインズテクノロジー,high,JPX,2026-06-30
company_exact,シイエヌエス,シイエヌエス,high,JPX,2026-06-30
company_exact,堺化学工業,堺化学工業,high,JPX,2026-06-30
company_exact,ＵＮＩＣＯＮホールディングス,uniconホールディングス,high,JPX,2026-06-30
company_exact,第一稀元素化学工業,第一稀元素化学工業,high,JPX,2026-06-30
company_exact,エア・ウォーター,エアウォーター,high,JPX,2026-06-30
company_exact,日本酸素ホールディングス,日本酸素ホールディングス,high,JPX,2026-06-30
company_exact,日本化学工業,日本化学工業,high,JPX,2026-06-30
company_exact,東邦アセチレン,東邦アセチレン,high,JPX,2026-06-30
company_exact,日本化学産業,日本化学産業,high,JPX,2026-06-30
company_exact,日本パーカライジング,日本パーカライジング,high,JPX,2026-06-30
company_exact,高圧ガス工業,高圧ガス工業,high,JPX,2026-06-30
company_exact,チタン工業,チタン工業,high,JPX,2026-06-30
company_exact,四国化成ホールディングス,四国化成ホールディングス,high,JPX,2026-06-30
company_exact,オリオンビール,オリオンビール,high,JPX,2026-06-30
company_exact,戸田工業,戸田工業,high,JPX,2026-06-30
company_exact,丸尾カルシウム,丸尾カルシウム,high,JPX,2026-06-30
company_exact,伊勢化学工業,伊勢化学工業,high,JPX,2026-06-30
company_exact,ステラ　ケミファ,ステラケミファ,high,JPX,2026-06-30
company_exact,ＧＭＯコマース,gmoコマース,high,JPX,2026-06-30
company_exact,保土谷化学工業,保土谷化学工業,high,JPX,2026-06-30
company_exact,田岡化学工業,田岡化学工業,high,JPX,2026-06-30
company_exact,日本触媒,日本触媒,high,JPX,2026-06-30
company_exact,大日精化工業,大日精化工業,high,JPX,2026-06-30
company_exact,カネカ,カネカ,high,JPX,2026-06-30
company_exact,日本ピグメントホールディングス,日本ピグメントホールディングス,high,JPX,2026-06-30
company_exact,日本マリタイムバンク,日本マリタイムバンク,high,JPX,2026-06-30
company_exact,スガイ化学工業,スガイ化学工業,high,JPX,2026-06-30
company_exact,大阪油化工業,大阪油化工業,high,JPX,2026-06-30
company_exact,三和油化工業,三和油化工業,high,JPX,2026-06-30
company_exact,オーバーラップホールディングス,オーバーラップホールディングス,high,JPX,2026-06-30
company_exact,協和キリン,協和キリン,high,JPX,2026-06-30
company_exact,ＧＭＯ　ＴＥＣＨホールディングス,gmotechホールディングス,high,JPX,2026-06-30
company_exact,プレイド,プレイド,high,JPX,2026-06-30
company_exact,かっこ,かっこ,high,JPX,2026-06-30
company_exact,ココペリ,ココペリ,high,JPX,2026-06-30
company_exact,ヤプリ,ヤプリ,high,JPX,2026-06-30
company_exact,ＥＮＥＣＨＡＮＧＥ,enechange,high,JPX,2026-06-30
company_exact,富士ユナイトホールディングス,富士ユナイトホールディングス,high,JPX,2026-06-30
company_exact,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,kaizenplatform,high,JPX,2026-06-30
company_exact,グローバルインフォメーション,グローバルインフォメーション,high,JPX,2026-06-30
company_exact,Ｈｉクラテス,hiクラテス,high,JPX,2026-06-30
company_exact,アピリッツ,アピリッツ,high,JPX,2026-06-30
company_exact,ｃｏｌｙ,coly,high,JPX,2026-06-30
company_exact,ココナラ,ココナラ,high,JPX,2026-06-30
company_exact,ｉ‐ｐｌｕｇ,i‐plug,high,JPX,2026-06-30
company_exact,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,sharinginnovations,high,JPX,2026-06-30
company_exact,ジーネクスト,ジーネクスト,high,JPX,2026-06-30
company_exact,ブルーゾーンホールディングス,ブルーゾーンホールディングス,high,JPX,2026-06-30
company_exact,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,appiergroup,high,JPX,2026-06-30
company_exact,三菱瓦斯化学,三菱瓦斯化学,high,JPX,2026-06-30
company_exact,三井化学,三井化学,high,JPX,2026-06-30
company_exact,東京応化工業,東京応化工業,high,JPX,2026-06-30
company_exact,大阪有機化学工業,大阪有機化学工業,high,JPX,2026-06-30
company_exact,三菱ケミカルグループ,三菱ケミカルグループ,high,JPX,2026-06-30
company_exact,ＫＨネオケム,khネオケム,high,JPX,2026-06-30
company_exact,スパイダープラス,スパイダープラス,high,JPX,2026-06-30
company_exact,ファブリカホールディングス,ファブリカホールディングス,high,JPX,2026-06-30
company_exact,ビジョナル,ビジョナル,high,JPX,2026-06-30
company_exact,ネオマーケティング,ネオマーケティング,high,JPX,2026-06-30
company_exact,アスマーク,アスマーク,high,JPX,2026-06-30
company_exact,テンダ,テンダ,high,JPX,2026-06-30
company_exact,ワンダープラネット,ワンダープラネット,high,JPX,2026-06-30
company_exact,ラングローブ,ラングローブ,high,JPX,2026-06-30
company_exact,ダイセル,ダイセル,high,JPX,2026-06-30
company_exact,住友ベークライト,住友ベークライト,high,JPX,2026-06-30
company_exact,積水化学工業,積水化学工業,high,JPX,2026-06-30
company_exact,日本ゼオン,日本ゼオン,high,JPX,2026-06-30
company_exact,アイカ工業,アイカ工業,high,JPX,2026-06-30
company_exact,ＵＢＥ,ube,high,JPX,2026-06-30
company_exact,積水樹脂,積水樹脂,high,JPX,2026-06-30
company_exact,旭有機材,旭有機材,high,JPX,2026-06-30
company_exact,ニチバン,ニチバン,high,JPX,2026-06-30
company_exact,ムービン・ストラテジック・キャリア,ムービンストラテジックキャリア,high,JPX,2026-06-30
company_exact,リケンテクノス,リケンテクノス,high,JPX,2026-06-30
company_exact,大倉工業,大倉工業,high,JPX,2026-06-30
company_exact,児玉化学工業,児玉化学工業,high,JPX,2026-06-30
company_exact,ロンシール工業,ロンシール工業,high,JPX,2026-06-30
company_exact,積水化成品工業,積水化成品工業,high,JPX,2026-06-30
company_exact,群栄化学工業,群栄化学工業,high,JPX,2026-06-30
company_exact,ｔａｎｅ　ＣＲＥＡＴＩＶＥ,tanecreative,high,JPX,2026-06-30
company_exact,タイガースポリマー,タイガースポリマー,high,JPX,2026-06-30
company_exact,サンエー化研,サンエー化研,high,JPX,2026-06-30
company_exact,ウルトラファブリックス・ホールディングス,ウルトラファブリックスホールディングス,high,JPX,2026-06-30
company_exact,フジプレアム,フジプレアム,high,JPX,2026-06-30
company_exact,ミライアル,ミライアル,high,JPX,2026-06-30
company_exact,ライオン事務器,ライオン事務器,high,JPX,2026-06-30
company_exact,クラスターテクノロジー,クラスターテクノロジー,high,JPX,2026-06-30
company_exact,アテクト,アテクト,high,JPX,2026-06-30
company_exact,タカギセイコー,タカギセイコー,high,JPX,2026-06-30
company_exact,ニックス,ニックス,high,JPX,2026-06-30
company_exact,ダイキアクシス,ダイキアクシス,high,JPX,2026-06-30
company_exact,ダイキョーニシカワ,ダイキョーニシカワ,high,JPX,2026-06-30
company_exact,ポバール興業,ポバール興業,high,JPX,2026-06-30
company_exact,竹本容器,竹本容器,high,JPX,2026-06-30
company_exact,森六,森六,high,JPX,2026-06-30
company_exact,恵和,恵和,high,JPX,2026-06-30
company_exact,ＴＨＥＣＯＯ,thecoo,high,JPX,2026-06-30
company_exact,サインド,サインド,high,JPX,2026-06-30
company_exact,網屋,網屋,high,JPX,2026-06-30
company_exact,エクサウィザーズ,エクサウィザーズ,high,JPX,2026-06-30
company_exact,ハイブリッドテクノロジーズ,ハイブリッドテクノロジーズ,high,JPX,2026-06-30
company_exact,アジアクエスト,アジアクエスト,high,JPX,2026-06-30
company_exact,ニフティライフスタイル,ニフティライフスタイル,high,JPX,2026-06-30
