company_name,url,address,phone,maps_url,status,hub_type,why_fit,evidence_urls,confidence,review_status,last_verified_at,contact_url,generic_email,risk_notes
日本データ・サプライ株式会社,https://www.nds-kk.co.jp/,,0339186111,,MEOハブ候補,ADD_ON_HUB,公式ページで「社 アウトソーシングサービス DM発送代行 倉庫預かり在庫・お届け発送サービス 在庫品の23区内への配送無料 広告・印刷物の企画・制作 ノベルティグッズ作成 伝票・帳票印刷 チラシ・ポスター・パンフレット・各種印刷物 - 総合印刷「NDS」日本データ・サプライ株式会社 」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.nds-kk.co.jp/ | https://www.nds-kk.co.jp/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/ | https://www.nds-kk.co.jp/%E5%95%86%E5%93%81-%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9/,B,EVIDENCE_CHECKED,2026-08-27T16:08:27,https://www.nds-kk.co.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
日本紙工印刷㈱,http://www.nihon-shiko.co.jp/,,0958274343,,MEOハブ候補,ADD_ON_HUB,公式ページで「ついて CMYKについて 製本の種類など 入稿用PDFについて 電子書籍 オリジナル薬袋 案内状・封筒セット チラシ印刷 サイン・立て看板・横断幕 ダイレクトメール 商品券印刷 環境報告書 リンク集 トップページ 会社概要 印刷技術 見積もり依頼 入稿について アクセス」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,http://www.nihon-shiko.co.jp/ | http://www.nihon-shiko.co.jp/category1/ | http://www.nihon-shiko.co.jp/category1/entry1.html | http://www.nihon-shiko.co.jp/category1/index.html,B,EVIDENCE_CHECKED,2026-08-27T16:01:42,http://nihon-shiko.co.jp/cgi-def/admin/C-007/home/visit/form_submit.pl,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
昭和広告株式会社,https://showakokoku.com/,,0797771941,,MEOハブ候補,ADD_ON_HUB,"公式ページで「お問い合わせ 会社概要 会社概要 2022/2/25 by Curt 会社名 昭和広告株式会社 事業内容 総合広告代理業 代表取締役 玉津 雅己 資本金 1,000万円 創 業 昭和51年12月 設 立 昭和58年12月 沿 革 昭和51年 総合広告代理店(株)和宏出身」を確認。MEOの追加提案候補（外注意向・採算は未確認）。",https://showakokoku.com/company/,B,EVIDENCE_CHECKED,2026-08-27T16:01:56,https://showakokoku.com/mail/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
昭栄印刷（株）,http://www.shoei-p.jp/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「ト制作 ・システム構築 ・アプリ制作 制作事例 ・パッケージデザイン ・各種印刷物デザイン ・商品企画立案 ・販促支援 制作事例 昭栄印刷株式会社では、ベトナム・中国、二つの拠点を生かしたアジア圏での海外進出支援を行っています。」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,http://www.shoei-p.jp/service.php,B,EVIDENCE_CHECKED,2026-08-27T15:24:29,https://www.shoei-p.jp/inquiry.php,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社アクスル,https://www.axle-ad.co.jp/,,0924321200,,MEOハブ候補,ADD_ON_HUB,公式ページで「有限会社アクスル|屋外広告・看板制作 top of page 本社:福岡市博多区比恵町3番17号 ​ 東京オフィス: 東京都新宿区西新宿8丁目14-17 アルテール新宿712号 092-432-1200 0」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.axle-ad.co.jp/ | https://www.axle-ad.co.jp/blank,B,EVIDENCE_CHECKED,2026-08-27T15:52:15,https://www.axle-ad.co.jp/contact,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社アドファイブ,https://www.adfive.jp/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「トップページ|看板製作・施工   (有)アドファイブ 会社紹介 製作・施工 会社概要 採用情報 アクセス 看板製作・施工 (有)アドファイブ (有)アドファイブは、看板、LEDサインなどデザイ」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.adfive.jp/ | https://www.adfive.jp/index.html#section12,B,EVIDENCE_CHECKED,2026-08-27T15:42:04,https://www.adfive.jp/contact.html,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社アド・サンライズ,https://adsunrise.co.jp/,,,,MEOハブ候補,ADD_ON_HUB,店舗の知名度や集客の悩みに対し看板広告を提案。 MEO追加提案または外部運用協力の候補。ただし採用意向・採算・案件数は未確認。,https://adsunrise.co.jp/,B,EVIDENCE_CHECKED,2026-08-27T15:46:07,https://adsunrise.co.jp/inquiry/index.php,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社アライ看板工芸社,https://araikanban.com/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「セス 看板企画・設計・施工・各種デザイン・メンテナンス “看板を作りたいけれど何をすればいいかわからない” “看板のデザインやイメージがわかない” “看板を建てる場所を探してほしい” “看板の修理をお願いしたい” 上記のことが一つでも当てはまる場合は当社にお任せください」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://araikanban.com/,B,EVIDENCE_CHECKED,2026-08-27T15:38:58,https://araikanban.com/contact/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社エリア福岡,https://www.area-f.co.jp/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「企業名 有限会社エリア福岡 所在地 〒812-0011 福岡県福岡市博多区博多駅前3-7-3 事業内容 ・医療ポスター制作 ・各種印刷物の企画製作 連絡先 Tel:092-414-0710 ▲」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.area-f.co.jp/company/,B,EVIDENCE_CHECKED,2026-08-27T15:40:04,https://www.area-f.co.jp/contact/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社カワサキ,https://www.kanban-kawasaki.com/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「奈良県の看板製作・取付なら有限会社カワサキへ メインコンテンツへ移動 ホーム 新着情報 製作実績 製作の流れ 会社概要 アクセス お問い合わせ 検索 検索 営業時間 9:00~17:00」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.kanban-kawasaki.com/,B,EVIDENCE_CHECKED,2026-08-27T15:50:17,https://www.kanban-kawasaki.com/contact-2/,k-sign@shore.ocn.ne.jp,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社グレミオ,https://www.gremio.co.jp/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「A(シンポジウム)、JAXA相模原、 リヤドロジャパン、AVISレンタカー(世界旅行博)、ガーデンカンパニー 広告制作 JAXA(ポスター)、カネコ・コーポレーション、 サンルートプラザ東京、ドイト、 ガーデンカンパニー 交通広告 ガリレア・プロバ、T.I.E.外語学院」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.gremio.co.jp/services.html,B,EVIDENCE_CHECKED,2026-08-27T16:08:08,https://www.gremio.co.jp/contact.html,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社ゴクーコム,https://gocoo-c.co.jp/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「737 FAX. 06-6233-7738 E-mail:  info@gocoo-c.co.jp 業務内容 広告企画制作、印刷、グラフィックデザイン、コピーライティング セールスプロモーション・トータルサービス、各種イベントの立案、運営 プロモーション企画、実施、運営」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://gocoo-c.co.jp/company/,B,EVIDENCE_CHECKED,2026-08-27T15:36:01,https://gocoo-c.co.jp/contact/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社サイベックス,https://www.sighvex.com/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「ルに。 Contact About Us About お客様と共に創り、実現する 私たちサイベックスは、広告とセールスプロモーションからスタートし、お客様の熱いニーズに応えるため、既存の業種の枠にとらわれず、果敢にチャレンジを続けてきました。 今やオリジナルグッズのOE」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.sighvex.com/ | https://www.sighvex.com/#about-section,B,EVIDENCE_CHECKED,2026-08-27T16:08:22,https://sighvex.com/form/contact.html,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社ツクモリ工芸,https://kanban-tsukumori.jp/,,0475587543,,MEOハブ候補,ADD_ON_HUB,公式ページで「看板・のぼり旗・横断幕・垂れ幕・ポスター・各種看板製作・施工・メンテナンス 千葉県東金市の看板屋 [ツクモリ工芸 ] 看板・のぼり旗・横断幕・垂れ幕・各種看板なら 千葉県東金市の看板屋、ツクモリ工芸 施工例 看板の種類 メン」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://kanban-tsukumori.jp/ | https://kanban-tsukumori.jp/company.php,B,EVIDENCE_CHECKED,2026-08-27T16:06:33,https://kanban-tsukumori.jp/contact.php,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社テクノアルカディア,https://www.tanet.jp/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「エイティブとメディアネットワークの融合 私たちの強みは、クリエイティビティとメディアネットワークの融合です。 広告の企画・制作から、最適なメディア選定まで、データと創造力を活かして、ユーザーの共感を生む広告を生み出します。 主な業務内容 クライアントの課題ヒアリング ク」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.tanet.jp/ | https://www.tanet.jp/about.php | https://www.tanet.jp/company.php,B,EVIDENCE_CHECKED,2026-08-27T15:52:36,https://www.tanet.jp/contact.php,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
有限会社ピーエフケイ・コーポレーション,https://pfk-c.co.jp/,,0286550566,,MEOハブ候補,ADD_ON_HUB,公式ページで「シー 事業紹介 会社案内 データ入稿について 求人情報 お問合せ 困ったときの “ 紙 ” 頼み。 チラシ等、広告の企画・デザイン、各種印刷・加工・発送業務、防災用品の事なら、 栃木県宇都宮市のピーエフケイ・コーポレーション(PFK)にお任せください。 TOPICS 2」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://pfk-c.co.jp/ | https://pfk-c.co.jp/company,B,EVIDENCE_CHECKED,2026-08-27T16:08:28,https://pfk-c.co.jp/pfk-contact,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
