address,company_name,confidence,contact_url,discovery_note,evidence_detail,evidence_urls,exclusion_scope,generic_email,hub_type,last_verified_at,maps_url,margin_fit,phone,recurring_relationship,reject_reason,review_status,source_http_status,source_url,status,store_client_access,url,verification_version,why_fit
東京都港区芝大門１丁目１番３０号,株式会社スペイスエイジ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/8010001047759,,,https://secure01.red.shared-server.net/www.spaceage.co.jp/index.html,20260827-service-pages-v3,
北海道札幌市豊平区豊平三条１２丁目１番１６号,漸株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/7430001008595,,,https://www.zen-kk.com/index.html,20260827-service-pages-v3,
福島県福島市南沢又字道合１２番地の４,株式会社太陽ネオン,,,会社詳細の問い合わせリンク。公式性は別途確認必須,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,200,https://houjin.goo.to/corporations/7380001000797,,,https://www.f-kanban.jp,20260827-service-pages-v3,
徳島県徳島市東沖洲２丁目１番地１１,シルバーメイキング株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/7480001002684,,,https://www.making-led.com/toppage.html,20260827-service-pages-v3,
東京都江東区東陽１丁目１１番７号永田ビル２階,渡辺工業株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/8010601028910,,,https://www.croa.co.jp,20260827-service-pages-v3,
京都府京都市下京区西七条北衣田町４１番地,エムツープランニング株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/8130001034679,,,https://m2p-inc.co.jp/index.html,20260827-service-pages-v3,
大阪府八尾市萱振町２丁目１３６番地の３,二幸樹脂工業株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/8122001019537,,,https://monozukuri.jp,20260827-service-pages-v3,
福岡県福岡市東区多の津１丁目１番４号,株式会社Ｇ−サイン,B,https://www.g-sign.co.jp/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.g-sign.co.jp/"", ""text"": ""合わせ 個人情報保護方針 会員ログイン デザイン 施工 付け替え 修繕 安全点検 など グリーンクロスからの 看板制作マッチングサービス サービスを利用したい方 新規会員登録募集 サービスを知りたい方 資料ダウンロード 現在200社 ※ 以上のパートナー企業様にご協力いただいています ※""}, {""url"": ""https://www.g-sign.co.jp/company/"", ""text"": ""の製造販売 4.紙類及び加工紙の販売 5.ネオン看板、電飾サイン及び各種電工調光設備の企画設計並びに販売 6.看板の製作及び販売 7.看板、広告物の企画、設計、施行、管理 8.展示場装飾、室内装飾の企画設計、施工、管理 9.合成樹脂品の加工及び販売 10.宅地建物取引業法に基づく宅地建物取""}, {""url"": ""https://www.g-sign.co.jp/company/"", ""text"": ""品の加工及び販売 10.宅地建物取引業法に基づく宅地建物取引業 11.不動産の売買、賃貸、仲介及び管理 12.広告代理業 13.飲食業 14.前各号に附帯関連する一切の業務""}]",https://www.g-sign.co.jp/ | https://www.g-sign.co.jp/company/,RECHECK,,ADD_ON_HUB,2026-08-27T16:03:01,,unknown,0922928535,signal_only,法人名は一致するが、現行窓口はグリーンクロス発注の施工業者マッチング。店舗への販促提案主体が不明のため保留。,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/8290001086845,MEOハブ候補,unknown,https://www.g-sign.co.jp/,20260827-service-pages-v3,公式ページで「合わせ 個人情報保護方針 会員ログイン デザイン 施工 付け替え 修繕 安全点検 など グリーンクロスからの 看板制作マッチングサービス サービスを利用したい方 新規会員登録募集 サービスを知りたい方 資料ダウンロード 現在200社 ※ 以上のパートナー企業様にご協力い」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
茨城県石岡市谷向町１６番１８号,合資会社おおた,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/9050003000851,,,https://www.ohta-co.net/index.shtml,20260827-service-pages-v3,
兵庫県西宮市鳴尾浜１丁目６番２号,株式会社ケイプラン・アド,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/9140001073700,,,https://kpco.jp/index.html,20260827-service-pages-v3,
鹿児島県鹿児島市田上３丁目２１番２１号,天野印刷株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/9340001000353,,,https://amano-p.co.jp,20260827-service-pages-v3,
群馬県伊勢崎市粕川町１８１９番地の１,株式会社グンツチ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/9070001013283,,,https://www.guntuti.com/index.html,20260827-service-pages-v3,
愛知県春日井市東山町字東山２３４５番地の１９４６,株式会社アドクルーザ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/9180001100277,,,https://www.adcrewza.jp,20260827-service-pages-v3,
,ノーティス,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://homepage-kimete.com/company/%e3%83%8e%e3%83%bc%e3%83%86%e3%82%a3%e3%82%b9/,,,http://no-tice.biz,20260827-service-pages-v3,
,株式会社エクサス・リード,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://homepage-kimete.com/company/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%82%a8%e3%82%af%e3%82%b5%e3%82%b9%e3%83%bb%e3%83%aa%e3%83%bc%e3%83%89/,,,http://www.exsuss-reed.co.jp,20260827-service-pages-v3,
東京都墨田区立花５丁目１７－１０－５０１,株式会社Ｗｅｌｌ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/1010001121909,,,https://www.my-well.net,20260827-service-pages-v3,
,株式会社エクス,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://homepage-kimete.com/company/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%82%a8%e3%82%af%e3%82%b9/,,,http://www.ex-cms.jp/index.html,20260827-service-pages-v3,
東京都江東区平野１丁目２番１７号,吉田印刷工業株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/1010601006914,,,https://www.yoshipri.co.jp/index.html,20260827-service-pages-v3,
東京都稲城市平尾２丁目８番地の２,株式会社ウィンコーポレーション,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/1013401004377,,,https://win-corporation.com,20260827-service-pages-v3,
東京都豊島区巣鴨３丁目１－１－３０２,株式会社ＣＹＢＥＲ　ＴＲＡＦＦＩＣ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/1013301025192,,,https://cyber-traffic.com,20260827-service-pages-v3,
東京都三鷹市下連雀３丁目７番６号,株式会社ＧＡＴＥ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://rakuhomu.com/"", ""text"": ""無料ホームページ作成ならラクホムにお任せ! ラクホムは、更新できるホームページの無料作成サービスです。誰でも簡単に最短15分でホームページを無料で作成できます。 ログイン お問い合わせ 運営""}, {""url"": ""https://rakuhomu.com/"", ""text"": "" 愛媛 高知 広島 岡山 山口 島根 鳥取 福岡 佐賀 長崎 熊本 大分 宮崎 鹿児島 沖縄 5分でできる無料ホームページ作成方法 北斗建設株式会社 ラクホム LOBELIA/ロベリア 2011-03-06 ホームページ無料作成サービス「ラクホム」オープン! トップ | 初めての方へ | 機能紹""}, {""url"": ""https://rakuhomu.com/company.php"", ""text"": ""homu/include/head.php' ) .../company.php : 11 運営会社概要|無料ホームページ制作のラクホム ラクホムは、更新できるホームページの無料作成サービスです。誰でも簡単に最短15分でホームページを無料で作成できます。 ログイン お問い合わせ 運営会社 サイト""}]",,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,200,https://houjin.goo.to/corporations/1012401021861,,,https://rakuhomu.com/item.php,20260827-service-pages-v3,
神奈川県横浜市南区永楽町２丁目２２番地,株式会社井上ビジネスフォーム,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/1020001012495,,,https://inouebf.co.jp,20260827-service-pages-v3,
京都府京都市中京区姉小路通西洞院東入姉西洞院町５４７番地の２,株式会社石井染織標本店,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/1130001019810,,,https://ishii-sensyoku.com/index.html,20260827-service-pages-v3,
東京都渋谷区本町２丁目３２番１５号,三雄舎印刷株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/2010001044290,,,https://www.sanyusha.co.jp,20260827-service-pages-v3,
長崎県大村市原町４６７番地１２,株式会社康真堂印刷,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/1310002017209,,,https://koshindo-printing.co.jp,20260827-service-pages-v3,
東京都世田谷区池尻３丁目２１番３３号,アンサンブル株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/2010401095487,,,https://ensemble-nwt.com,20260827-service-pages-v3,
香川県高松市郷東町５８７番地３,株式会社高松大洋工芸,,,会社詳細の問い合わせリンク。公式性は別途確認必須,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,200,https://houjin.goo.to/corporations/1470001002451,,,https://shikoku-taiyo-g.com,20260827-service-pages-v3,
東京都中央区日本橋茅場町２丁目５番６号,株式会社メディアプロモーション,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/2010001171928,,,https://media-promo.com,20260827-service-pages-v3,
