_row,company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,,区分,検出ワード,fit_state,fit_reason,fit_category,fit_evidence,evidence_urls
266,株式会社アリカ,https://ari-ka.co.jp,〒651-0084 兵庫県神戸市中央区磯辺通1,,,https://ari-ka.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / デジタルマーケティング / SEO対策,sns,,SNS運用・SNS広告,SNS運用 / SNSマーケティング / Instagram運用,https://ari-ka.co.jp/service/ | https://ari-ka.co.jp/service/sns-marketing/
267,株式会社WELLSTYLE,https://well-style.jp,〒540-0036 大阪府大阪市中央区船越町１,080-7500-7937,,https://well-style.jp/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用 / Instagram運用,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / Instagram運用,http://well-style.jp/service/sns/
268,株式会社ヒュープレックス,https://huplex.co.jp,〒273-0105 千葉県鎌ケ谷市鎌ケ谷9,,,https://huplex.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,Web広告 / 広告運用 / SEO対策,marketing,,Webマーケティング・広告,Web広告 / SEO対策,https://huplex.co.jp/service/
269,株式会社アイポケット沖縄,https://www.ipocket-okinawa.co.jp,〒900-0013 沖縄県那覇市牧志2,098-987-6605,,https://www.ipocket-okinawa.co.jp/inquiry/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / 広告運用,web,,Web制作会社,Webサイト制作 / Web制作 / ホームページ制作,https://www.ipocket-okinawa.co.jp/marketing-solution/ | https://www.ipocket-okinawa.co.jp/web/
270,株式会社パナセア,https://panaceaokinawa.com,〒900-0021 沖縄県那覇市泉崎1,098-943-0101,,https://panaceaokinawa.com/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / SNSマーケティング,sns,,SNS運用・SNS広告,SNS運用 / SNSマーケティング / SNS広告,https://panaceaokinawa.com/
271,株式会社越山,https://etsuzan.co.jp,〒862-0971 熊本県熊本市中央区 大江4,,,https://etsuzan.co.jp/contact,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / Web制作,sns,,SNS運用・SNS広告,SNS運用 / SNS広告 / SNS運用代行,https://etsuzan.co.jp/services/sns/ | https://etsuzan.co.jp/
272,株式会社Albaly,https://fukuoka-ai-lab.com,〒812-0011 福岡県福岡市博多区博多駅前二丁目,,,https://fukuoka-ai-lab.com/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / Google広告 / 広告運用,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / SNS広告,https://fukuoka-ai-lab.com/services/sns/
273,株式会社 スタート・イノベーション,https://startinnovation.jp,〒150-0046 東京都渋谷区松濤2,,,https://startinnovation.jp/contact/,,,,,,,,,SNS運用・SNS広告,Instagram運用,sns,,SNS運用・SNS広告,Instagram運用支援 / Instagram運用,https://startinnovation.jp/business/
274,株式会社ウツス,https://utsusu.jp,〒889-2162 宮崎県宮崎市青島1,,,https://utsusu.jp/contact.html,,,,,,,,,Web制作・クリエイティブ,Webサイト制作 / 動画制作,sns,,SNS運用・SNS広告,SNS運用 / SNS広告,https://utsusu.jp/service.html
275,アイランド株式会社,https://www.ai-land.co.jp,〒150-0001 東京都渋谷区神宮前3,,,https://www.ai-land.co.jp/contact,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://www.ai-land.co.jp/business
276,株式会社LIVNO,https://www.livno.co.jp,〒904-0328 沖縄県中頭郡読谷村字宇座1,,,https://www.livno.co.jp/contact,,,,,,,,,SNS運用・SNS広告,SNSマーケティング,sns,,SNS運用・SNS広告,インスタ運用代行 / SNSマーケティング,https://www.livno.co.jp/instagram-lp | https://www.livno.co.jp/
277,株式会社lacks,https://lacks-japan.co.jp,〒900-0013 沖縄県那覇市牧志2,,,https://lacks-japan.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / デジタルマーケティング / Web広告,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / Instagram運用,https://lacks-japan.co.jp/sns/
278,スライムワークデザイン株式会社,https://slime-work.com,〒064-0805 北海道札幌市中央区南5,050-5574-2060,,https://slime-work.com/contact/#contact-lfb,,,,,,,,,店舗・業種特化マーケティング,店舗集客,exclude,official_service_unconfirmed,,,
279,経営基盤支援センター株式会社,https://shiencenter.jp,〒006-0012 北海道札幌市手稲区富岡2,0120-67-2238,,https://shiencenter.jp/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / Web広告 / Google広告,marketing,,Webマーケティング・広告,Webマーケティング / Web広告運用 / Web広告,https://shiencenter.jp/services/
280,有限会社オリエントコーティング,https://www.orientcoating.jp,〒984-0002 宮城県仙台市若林区卸町東2,022-788-2960,,https://www.orientcoating.jp/contact,,,,,,,,,店舗・業種特化マーケティング,販促支援 / 販売促進,marketing,,Webマーケティング・広告,販促支援 / Web広告,https://www.orientcoating.jp/service/
281,合同会社Trash-B,https://www.trash-b.tech,〒989-3123 宮城県仙台市青葉区錦ケ丘6,022-200-2774,,https://www.trash-b.tech/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://www.trash-b.tech/service/
282,株式会社トリニアス,https://trinias.co.jp,〒169-0072 東京都新宿区大久保2,0120-963-064,,https://trinias.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / デジタルマーケティング / 広告運用,sns,,SNS運用・SNS広告,Instagram運用代行 / Instagram運用 / SNS運用,https://trinias.co.jp/service/sns/ | https://trinias.co.jp/service/
283,株式会社バックステージ,https://her-marketing.jp,〒101-0061 東京都千代田区神田三崎町2,03-5210-3788,,https://her-marketing.jp/contact/,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / Webサイト制作 / Web制作,sns,,SNS運用・SNS広告,SNSマーケティング / SNS運用,https://her-marketing.jp/ | https://her-marketing.jp/service/sns/
284,株式会社ファミライズ,https://familize.net,〒320-0031 栃木県宇都宮市戸祭元町2,,,https://familize.net/contact,,,,,,,,,Web広告・デジタル集客,Webマーケティング / デジタルマーケティング / 広告運用,sns,,SNS運用・SNS広告,SNSアカウント運用 / Instagram運用,https://familize.net/service/marutto
285,株式会社テスティファイ,https://testify.co.jp,〒107-0062 東京都港区南青山2,,,https://testify.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,デジタルマーケティング / Google広告 / Meta広告,marketing,,Webマーケティング・広告,デジタルマーケティング / マーケティング支援 / 広告代理店,https://testify.co.jp/service/
286,株式会社LASIQ,https://lasiq.biz,〒252-0137 神奈川県相模原市緑区橋本3,,,https://lasiq.biz/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / 広告運用,web,,Web制作会社,Webサイト制作 / Web制作 / ECサイト制作,https://lasiq.biz/service/web-marketing/ | https://lasiq.biz/service/
287,株式会社週休3日,https://3kka.co.jp,〒430-0926 静岡県浜松市中央区砂山町1,053-455-3778,,https://3kka.co.jp/contact/sales/,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / SNSマーケティング,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://3kka.co.jp/dispatch_information_support/sns_operation_agency/
288,株式会社ロカリオ,https://localio.co.jp,〒112-0004 東京都文京区後楽1,,,https://localio.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,ウェブマーケティング / デジタルマーケティング / Web広告,sns,,SNS運用・SNS広告,SNS広告,https://localio.co.jp/service/social/
289,株式会社オファシム,https://marketing-laboratory.jp,〒910-0841 福井県福井市開発町8,,,https://marketing-laboratory.jp/contact/,,,,,,,,,Web広告・デジタル集客,デジタルマーケティング / リスティング広告 / Meta広告,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用支援 / SNS運用,https://marketing-laboratory.jp/service/second-opinion/ | https://marketing-laboratory.jp/service/management-decision/
290,株式会社TIGER.E,https://tiger-e.co.jp,〒253-0085 神奈川県茅ヶ崎市矢畑4,090-6576-7502,,https://tiger-e.co.jp/contact.html,,,,,,,,,SNS運用・SNS広告,SNS運用 / SNSマーケティング,sns,,SNS運用・SNS広告,SNSマーケティング / SNS運用,https://tiger-e.co.jp/services.html
291,株式会社FIZ,https://fizjapan.com,〒541-0053 大阪府大阪市中央区本町4,06-4400-1630,,https://fizjapan.com/contact/,,,,,,,,,Web広告・デジタル集客,デジタルマーケティング / 広告運用,exclude,official_service_unconfirmed,,,
292,有限会社ウエスト,https://web.tsukuredasu.com,〒523-0898 滋賀県近江八幡市たかかい町南1,0748-43-0155,,https://web.tsukuredasu.com/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / Web広告 / リスティング広告,sns,,SNS運用・SNS広告,SNS広告,https://web.tsukuredasu.com/advertising/
293,株式会社Daysコンサルティング,https://days-consulting.com,〒980-0014 宮城県仙台市青葉区本町一丁目,080-4184-8952,,https://days-consulting.com/contact/,,,,,,,,,店舗・業種特化マーケティング,集客支援 / 販売促進 / マーケティング支援,exclude,official_service_unconfirmed,,,
294,株式会社 ASOLAB,https://asolab.co.jp,〒399-0014 長野県松本市平田東 2,0263-88-6968,,https://asolab.co.jp/contact/,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / 映像制作,web,,Web制作会社,ホームページ制作,https://asolab.co.jp/web-production/
295,株式会社MOLTS,https://moltsinc.co.jp,〒152-0032 東京都目黒区平町2,,,https://moltsinc.co.jp/contact/service,,,,,,,,,Web広告・デジタル集客,デジタルマーケティング / リスティング広告 / 広告運用,sns,,SNS運用・SNS広告,SNS広告運用 / SNS広告,https://moltsinc.co.jp/service/digital/programmatic-ad/ | https://moltsinc.co.jp/service/
296,ワンバース株式会社,https://one-birth.co.jp,〒150-0002 東京都渋谷区渋谷3,,,https://one-birth.co.jp/contact,,,,,,,,,Web広告・デジタル集客,Webマーケティング / デジタルマーケティング / Web広告,marketing,,Webマーケティング・広告,Webマーケティング / デジタルマーケティング / Web広告,https://one-birth.co.jp/
297,株式会社SoLabo,https://so-labo.co.jp,〒151-0051 東京都渋谷区千駄ヶ谷5,0120-356-117,,https://so-labo.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / SEO対策,marketing,,Webマーケティング・広告,Webマーケティング / SEO対策 / マーケティング支援,https://so-labo.co.jp/support/
298,株式会社真摯,https://cinci.jp,〒213-0013 神奈川県川崎市高津区末長1,,,https://cinci.jp/contact,,,,,,,,,Web広告・デジタル集客,Webマーケティング / デジタルマーケティング,marketing,,Webマーケティング・広告,デジタルマーケティング / マーケティング支援 / Webマーケティング,https://cinci.jp/service | https://cinci.jp/service/content-marketing
299,株式会社エムビズ,https://www.m-biz.biz,〒986-0782 宮城県本吉郡南三陸町入谷字桜沢4,070-9281-0950,,https://www.m-biz.biz/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用 / SNSマーケティング,sns,,SNS運用・SNS広告,SNS運用支援 / SNS運用 / SNSマーケティング,https://www.m-biz.biz/service/sns/ | https://www.m-biz.biz/service/marketing/
300,株式会社グリーンホワイト,https://www.greenw.co.jp,〒305-0031 茨城県つくば市吾妻二丁目,,,https://www.greenw.co.jp/contact,,,,,,,,,店舗・業種特化マーケティング,地域プロモーション,marketing,,Webマーケティング・広告,プロモーション支援,https://www.greenw.co.jp/services
301,合同会社経営採用戦略室,https://tokyo-legaloffice.com,〒103-0003 東京都中央区日本橋横山町7,070-8398-4144,,https://tokyo-legaloffice.com/ma/sell-contact/,,,,,,,,,店舗・業種特化マーケティング,マーケティング支援,exclude,official_service_unconfirmed,,,
302,テルウェル東日本株式会社,https://www.telwel-east.co.jp,〒135-0033 東京都江東区深川2,,,https://www.telwel-east.co.jp/contact/,,,,,,,,,店舗・業種特化マーケティング,マーケティング支援,web,,Web制作会社,ホームページ制作 / ホームページ作成 / サイトリニューアル,https://www.telwel-east.co.jp/products/marketing/homepage/ | https://www.telwel-east.co.jp/products/marketing/
303,株式会社パラドックス,https://prdx.co.jp,〒150-6013 東京都渋谷区恵比寿4,03-6450-4753,,https://prdx.co.jp/contact_souken/,,,,,,,,,Web制作・クリエイティブ,ブランディング,exclude,official_service_unconfirmed,,,
304,株式会社ブルーオーキッドコンサルティング,https://www.blueorchid.co.jp,〒630-8253 奈良県奈良市内侍原町6,0742-81-8120,,https://www.blueorchid.co.jp/contact/seminar.html,,,,,,,,,Web制作・クリエイティブ,ホームページ制作,exclude,official_service_unconfirmed,,,
305,株式会社メディアスクエア,https://www.smartcross.jp,〒101-0047 東京都千代田区内神田1,,,https://www.smartcross.jp/forms/contact/,,,,,,,,,Web広告・デジタル集客,デジタルマーケティング,exclude,official_service_unconfirmed,,,
306,株式会社 PR現代,https://pr-g.jp,〒940-2112 新潟県長岡市大島本町3,0258-94-5341,,https://pr-g.jp/contact,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / Web制作 / 映像制作,web,,Web制作会社,ホームページ制作 / ウェブサイト制作 / Web制作,https://pr-g.jp/ | https://pr-g.jp/website/planning | https://pr-g.jp/promotion/event
307,株式会社イデア・レコード,https://idearecord.co.jp,〒160-0023 東京都新宿区西新宿7,03-6635-7070,,https://idearecord.co.jp/contact/,,,,,,,,,店舗・業種特化マーケティング,販促支援 / マーケティング支援,exclude,official_service_unconfirmed,,,
308,Location AI株式会社,https://location-ai.com,〒150-0022 東京都渋谷区恵比寿南1,03-5734-1666,,https://location-ai.com/contact/,,,,,,,,,Web広告・デジタル集客,インターネット広告,marketing,,Webマーケティング・広告,集客支援 / 広告代理店,https://location-ai.com/service/jinryu-analytics-tourism/ | https://location-ai.com/service/
309,合同会社NowNever,https://www.nownever.co.jp,〒371-0021 群馬県前橋市住吉町1,,,https://forms.gle/fXd3QBXpDws5ddYs8,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / Webサイト制作 / LP制作,web,,Web制作会社,ホームページ制作 / コーポレートサイト制作 / LP制作,https://www.nownever.co.jp/
310,DUX株式会社,https://ff-group.jp,〒106-0046 東京都港区元麻布3,03-6824-9359,,https://ff-group.jp/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / Web広告 / リスティング広告,marketing,,Webマーケティング・広告,マーケティング支援 / Webマーケティング / Web広告,https://ff-group.jp/
311,株式会社LifeStyle,https://lstyle-group.com,〒062-0933 北海道札幌市豊平区平岸3,011-598-7354,,https://lstyle-group.com/contact/,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / Web制作 / 映像制作,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / SNS広告,https://lstyle-group.com/service/sns/
312,株式会社リクステップ,https://recustep.com,〒590-0957 大阪府堺市堺区中之町西2,072-320-9176,,https://recustep.com/contact,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / Web制作 / LP制作,web,,Web制作会社,ホームページ制作 / LP制作 / Web制作,https://recustep.com/services/web-creative
